"","car_specs","price","mileage","stringAsFactors"
"12678","2018 Chevrolet Silverado 1500","$34,995","149,344 km",FALSE
"12679","2019 Kia Sorento","$20,499","70,857 km",FALSE
"12680","2016 Ford Edge No Accidents Fully Loaded Like New","$16,888","143,026 km",FALSE
"12681","2016 BMW 5 Series XDRIVE | HUD | SUNROOF | NAV | B\U CAM | HTD SEATS","$19,450","109,381 km",FALSE
"12682","2018 Mercedes-Benz E-Class AMG E 43 4MATIC Sedan","$45,188","103,439 km",FALSE
"12683","2019 Buick Encore AWD 4dr Preferred","$17,500","64,000 km",FALSE
"12684","2020 Land Rover Discovery *7 PASSENGER*NAVIGATION*PANORAMIC MOONROOF*","$43,499","54,239 km",FALSE
"12685","2021 Jeep Wrangler Sahara Unlimited  No Accident Navigation Carplay R","$38,995","52,638 km",FALSE
"12686","2022 Ram 2500 RAM 2500 BIG HORN CREW CAB 4X4","$65,995","97,575 km",FALSE
"12687","2024 Kia Seltos LX AWD | Blindspot Alert | Heated Seat | Cruise","$27,107","22,458 km",FALSE
"12688","2018 Toyota RAV4 ONLY 66939 Kms, AWD, Alloy Wheels, Roof Rails","$28,900","66,939 km",FALSE
"12689","2018 Subaru Impreza Sport-tech CERTIFIED/ POWERTRAIN WARRANTY 3 MONTHS","$16,250","128,590 km",FALSE
"12690","2018 Toyota Camry Hybrid Local Previous Owner, XLE, Red Gem, ONLY 80411 kms","$28,900","80,419 km",FALSE
"12691","2018 Toyota Camry *LOADED*SPORTY RED LEATHER","$26,499","100,924 km",FALSE
"12692","2023 Dodge Charger SRT Hellcat Widebody SRT | Widebody | GPS | Push S","$107,500","8,866 km",FALSE
"12693","2018 Jeep Grand Cherokee Overland | White Leather | Panoroof |","$24,999","122,898 km",FALSE
"12694","2018 Ford F-150 Lariat  SUNROOF - LEATHER","$19,995","251,297 km",FALSE
"12695","2018 Dodge Challenger R/T|SCAT PACK|LEATHER|SUNROOF|6.4L|CLEAN CARFAX R/","$39,988","92,157 km",FALSE
"12696","2018 Audi Q5 2.0T Progressiv Performance Meets Luxur","$25,999","62,385 km",FALSE
"12697","2018 Hyundai Sonata GL | Car play | Rear Camera | Blind spot","$14,495","147,650 km",FALSE
"12698","2018 Mazda CX-5 GT | Auto | AWD | Nav | Rear Camera | Sunroof","$22,995","98,989 km",FALSE
"12699","2018 Ram 1500 Sport 4x4 Crew Cab 5'7  Box | NAV | SUNROOF | BT","$31,612","114,240 km",FALSE
"12700","2018 Hyundai Elantra GL Auto","$14,995","125,666 km",FALSE
"12701","2018 Infiniti QX80 Base  | Sunroof | Heated Seats","$32,980","115,290 km",FALSE
"12702","2024 Audi Q3 Technik 45 TFSI quattro","$52,888","918 km",FALSE
"12703","2018 Honda Civic Sedan TOURING | ONE OWNER | SUNROOF | LEATHER | NAVI |","$22,999","82,900 km",FALSE
"12704","2018 Kia Sportage LX CAMERA BLUETOOTH HEATED SEATS 17' ALLOY WHEELS!","$18,997","58,901 km",FALSE
"12705","2018 Volkswagen Tiguan Highline 4MOTION |GPS|BkpCam|HtdSeats|DriveModes|","$24,595","64,922 km",FALSE
"12706","2018 Toyota Corolla CE","$17,999","108,000 km",FALSE
"12707","2018 Ford F-150 XLT  - Bluetooth -  SiriusXM","$32,888","65,760 km",FALSE
"12708","2018 Dodge Grand Caravan SXT Premium Plus","$20,888","137,500 km",FALSE
"12709","2018 Dodge Grand Caravan GT  - Leather Seats","$29,888","57,939 km",FALSE
"12710","2018 Toyota Tundra SR5 Plus 5.7L V8 SOLD BY KYLE - THANK YOU!!","$34,498","133,193 km",FALSE
"12711","2018 Jeep Grand Cherokee Summit 4x4 |GPS|SiriusXM|BkpCam|HtdSeats|","$22,995","183,064 km",FALSE
"12712","2023 Dodge Challenger Scat Pack 392 | 6.4L Hemi | Auto | Nav |","$70,997","14,065 km",FALSE
"12713","2018 GMC Acadia SLT-1 CARPLAY | HEATED FRONT SEATS | LEATHER INTER","$26,395","107,786 km",FALSE
"12714","2018 Buick Envision Premium II AWD CROSSOVER","$19,986","140,284 km",FALSE
"12715","2018 Dodge Grand Caravan SXT Premium Plus 2WD","$20,187","109,728 km",FALSE
"12716","2018 Ford F-150 XLT - GREAT VALUE","$24,585","152,848 km",FALSE
"12717","2018 Hyundai Santa Fe Sport","$19,500","91,899 km",FALSE
"12718","2018 Hyundai Santa Fe Sport Ultimate | BACKUP CAM | BT | HTD & CLD LTHR SEATS","$20,988","94,326 km",FALSE
"12719","2018 Mercedes-Benz GLA-Class BACKUP CAM | BT | HEATED SEATS | KEYLESS ENTRY | P","$24,188","75,138 km",FALSE
"12720","2018 Hyundai Elantra GLS CLEAN CAR FAX/ DEALER SERVICED/GREAT ON FUEL A","$17,888","66,333 km",FALSE
"12721","2018 Toyota Camry XSE Auto","$25,892","78,772 km",FALSE
"12722","2023 Ram 1500 Classic SLT | CREW CAB | 4X4 | V8 | DIAMOND BALCK |","$42,995","17,780 km",FALSE
"12723","2018 Chevrolet Equinox AWD | HTD SEATS | REAR CAM | CARPLAY/AUTO","$17,953","141,628 km",FALSE
"12724","2018 Ford Fusion SE | BACKUP CAM | BT | KEYLESS ENTRY | SIRIUS XM |","$16,988","101,670 km",FALSE
"12725","2018 Chevrolet Volt LT | BACKUP CAM | HEATED SEATS | KEYLESS ENTRY | R","$16,499","135,072 km",FALSE
"12726","2018 Audi Q5 2.0T Komfort LOW KM| NO ACCIDENTS| 2 KEYS","$20,888","122,590 km",FALSE
"12727","2018 Honda Civic LX","$18,990","76,504 km",FALSE
"12728","2018 Audi S4","$30,992","87,868 km",FALSE
"12729","2018 Volkswagen Atlas AWD 4Motion - R-Line Highline - Clean Carfax","$28,550","133,522 km",FALSE
"12730","2018 Fiat 124 Spider Abarth | BREMBO | BOSE AUDIO | BLINDSPOT | NAV | L","$28,950","20,075 km",FALSE
"12731","2018 Toyota Highlander XLE NO ACCIDENTS","$31,998","119,525 km",FALSE
"12732","2021 Mercedes-Benz GLE GLE 350 4MATIC SUV 7 PASSENGER HEADS UP DISPLAY","$48,999","90,587 km",FALSE
"12733","2018 Kia Forte LX","$14,990","72,538 km",FALSE
"12734","2018 Mazda Mazda3 50th Anniv. Edition","$17,990","78,023 km",FALSE
"12735","2018 Tesla Model 3","$34,995","77,653 km",FALSE
"12736","2018 Mercedes-Benz GLE 400 4MATIC","$23,999","165,000 km",FALSE
"12737","2018 GMC Sierra 1500 SLE","$27,888","162,341 km",FALSE
"12738","2018 BMW 3 Series 328d xDrive,M SPORT,PREMIUM,NAV,BLIND SPOT,LOADED","$25,988","99,000 km",FALSE
"12739","2018 Honda CR-V EX-L AWD","$23,988","109,924 km",FALSE
"12740","2018 Subaru Legacy Limited","$23,999","61,169 km",FALSE
"12741","2018 Ford Escape SE 4WD","$11,499","171,414 km",FALSE
"12742","2024 Ram 1500 Tradesman V8 4WD | Sport Appear. | Level 1 Equip.","$49,572","1,056 km",FALSE
"12743","2018 Mercedes-Benz GLE GLE 400","$25,499","151,000 km",FALSE
"12744","2018 Mitsubishi Mirage GT","$10,998","115,000 km",FALSE
"12745","2018 Mitsubishi RVR SE","$12,998","177,800 km",FALSE
"12746","2018 Chevrolet Trax LS Auto, A/C, Rear Camera, Bluetooth, Power Group,","$16,495","97,000 km",FALSE
"12747","2018 Mercedes-Benz E-Class 4MATIC Ext Warr - Intelligent Drive - Premium","$37,999","78,150 km",FALSE
"12748","2018 Subaru Outback TOURING AWD | SUNROOF | BLIND SPOT | CARPLAY","$22,797","99,321 km",FALSE
"12749","2018 Kia Sportage LX|AWD|HEATED SEATS|BACKUP CAMERA|TOUCH SCREEN|NEW","$16,979","99,604 km",FALSE
"12750","2018 Nissan Pathfinder Midnight Edition","$24,095","90,426 km",FALSE
"12751","2018 MINI Cooper Mini Cooper | 5 Door | One Owner | Accident Free","$18,990","45,520 km",FALSE
"12752","2022 Ram 1500 LIFT KIT / Sport 4WD V8 | Night Ed | Rebel Lvl2","$46,999","100,120 km",FALSE
"12753","2018 Nissan Qashqai SV SUNROOF HEATED SEATS CRUISE CONTRL FULLY LOADED","$21,495","115,200 km",FALSE
"12754","2018 Audi A3 e-Tron 1.4T Technik | Navigation | Back up Camera | Leath","$20,888","116,670 km",FALSE
"12755","2018 Chevrolet Corvette 3LZ| CARBON 65| 1,164KM| #394","$149,998","1,164 km",FALSE
"12756","2018 Dodge Journey Crossroad HEATED BUCKET SEATS | HEATED STEERING WH","$20,498","89,754 km",FALSE
"12757","2018 Mazda CX-5 GS w/ Heated Front Seat, A/C, Rearview Cam","$21,990","51,015 km",FALSE
"12758","2018 Mercedes-Benz E-Class E43 AMG|4MATIC|BITURBO|MASSAGE|CARBON|CREAMSEATS|+","$47,987","69,835 km",FALSE
"12759","2018 GMC Sierra 1500 4WD Crew Cab 143.5 Denali","$40,958","85,286 km",FALSE
"12760","2018 Land Rover Range Rover Sport V8 Supercharged SVR","$56,500","125,041 km",FALSE
"12761","2018 Kia Stinger 1 OWNER / STUNNING SHAPE / LOW KM'S / LIMITED","$19,888","170,348 km",FALSE
"12762","2023 Ford Transit Cargo Van T-250 CARGO, 3.5L, ALL WHEEL DRIVE, CLEAN CF!","$56,912","37,243 km",FALSE
"12763","2018 Chevrolet Camaro 2SS AUTO/ LEATHER /CARPLAY/ LOW MILEAGE/SUNROOF","$38,400","33,000 km",FALSE
"12764","2018 Hyundai Santa Fe XL","$18,950","133,800 km",FALSE
"12765","2018 Mazda Mazda3 GS|MANUAL|NAV|BACKUPCAM|LOWERED|ALLOYS|SUNROOF|+++","$10,999","107,401 km",FALSE
"12766","2018 Toyota RAV4 Limited AWD, Leather, Nav, Sunroof, Blind Spot Ale","$33,988","57,800 km",FALSE
"12767","2018 Mitsubishi Eclipse Cross ES AWD 18 ALLOYS | CARPLAY | HEATED SEATS | FOG LA","$11,990","152,475 km",FALSE
"12768","2018 BMW X2 X DRIVE SPORT NAVI LEATHER PANO/ROOF CAMERA","$20,990","137,487 km",FALSE
"12769","2018 Volkswagen Tiguan COMFORTLINE AWD LEATHER PANO/ROOF A/CARPLAY B/SPOT","$18,990","140,238 km",FALSE
"12770","2018 Mercedes-Benz E-Class AMG E 43 4MATIC Sedan","$45,188","103,439 km",FALSE
"12771","2018 Honda Pilot TOURING | DUAL SUNROOF | AWD","$13,490","348,891 km",FALSE
"12772","2023 Ford Expedition Limited Max | 8 Passenger | Heated & Cooled Seats","$62,920","95,630 km",FALSE
"12773","2018 Audi A5 Progressiv Plus S-Line Sportback Quattro","$23,990","104,388 km",FALSE
"12774","2018 Honda Accord Sport / Honda Sensing / Sunroof / Push Start","$19,998","98,007 km",FALSE
"12775","2018 Ford Escape SE 4WD","$16,999","62,250 km",FALSE
"12776","2018 Hyundai Santa Fe Sport 2.4L | FWD | Rear View camera","$18,995","99,850 km",FALSE
"12777","2018 BMW M5 |NAV|360CAM|HEADSUP|BSM|LKA|BW SOUND|ADPT CRUISE|","$73,995","66,287 km",FALSE
"12778","2018 Lincoln Navigator Reserve - TECHNOLOGY PAKCAGE","$46,985","118,653 km",FALSE
"12779","2018 BMW X6 M SPORT PKG|NAV|BACKUP|HUD|BSM|LKA|HK SOUND|","$35,888","107,555 km",FALSE
"12780","2018 Toyota C-HR XLE MODEL ALL SERVICE RECORDS,NO ACCIDENT,LOADED","$17,400","157,000 km",FALSE
"12781","2018 Nissan Rogue S AWD / Heated Seats / Blind Spot / Reverse Camera","$14,998","112,989 km",FALSE
"12782","2021 Ford F-150 XLT SuperCrew 4WD | Parking Cam | Auto Highbeams","$36,999","95,319 km",FALSE
"12783","2018 Mercedes-Benz C-Class | Navigation | Back up Camera | Leather |","$26,888","94,775 km",FALSE
"12784","2018 Acura TLX Tech  Carplay Navigation Sunroof Remote Start","$25,995","84,451 km",FALSE
"12785","2018 Subaru Forester 2.0XT Touring|BLUETOOTH|HEATSEATS|CAMERA|SUNROOF|","$19,995","122,562 km",FALSE
"12786","2018 Dodge Journey SXT AWD, NAV, REAR VIDEO, REM START, SUNROOF","$18,999","106,767 km",FALSE
"12787","2018 Kia Sorento LX | Heated Seat | Bluetooth | Cruise","$15,888","105,189 km",FALSE
"12788","2018 Genesis G80 Sport AWD | Cooled Seat | NAVI | Panoramic Roof","$25,988","88,931 km",FALSE
"12789","2018 Toyota RAV4 AWD LE","$19,480","165,928 km",FALSE
"12790","2018 Hyundai Elantra Sport Tech Manual","$12,980","181,240 km",FALSE
"12791","2018 Mazda CX-9 GT AWD, 7 PASSENGER","$22,980","159,703 km",FALSE
"12792","2020 Porsche Cayenne BASE | AWD | 3.0L V6 | BLACK |","$55,995","79,236 km",FALSE
"12793","2018 Volkswagen Tiguan HIGHLINE 4M AWD *V.W MAINTAIN* NAV CAMERA SENSORS","$17,795","167,530 km",FALSE
"12794","2018 Dodge Grand Caravan SXT PREMIUM PLUS - NAV! BACK-UP CAM! REMOTE START!","$22,999","38,331 km",FALSE
"12795","2018 BMW X5 xDrive 40e Premium Pkg","$38,880","45,319 km",FALSE
"12796","2018 Chevrolet Silverado 1500 V8 LT-Z71 CREW LONG BOX 4WD CERTIFIED *1 OWNER*FRE","$29,985","127,880 km",FALSE
"12797","2018 Toyota RAV4 LE+ AWD Reverse Camera Bluetooth Lane Dep. Alert N","$22,990","122,589 km",FALSE
"12798","2022 Kia Seltos","$23,123","99,448 km",FALSE
"12799","2018 Ford Transit Cargo Van T-250 Low roof Transit.  Certified. 2 yr. warranty","$25,995","147,000 km",FALSE
"12800","2019 Mercedes-Benz GLC AMG GLC 43","$39,990","49,259 km",FALSE
"12801","2021 BMW 7 Series 750Li/PANO/HUD/REMOTE START/Harman K/M SPORT PKG","$70,898","23,932 km",FALSE
"12802","2021 Hyundai Elantra TECH PACKAGE. CAR PLAY. HEATED SEATS. BSD.","$20,998","59,723 km",FALSE
"12803","2022 Ram 2500 Big Horn 4x4 | Backup Cam | Bluetooth | Power Seat","$53,548","26,671 km",FALSE
"12804","2022 Ram 1500 Classic SXT Plus Quad Cab | Hitch Receiver | 4X4","$32,995","57,519 km",FALSE
"12805","2023 Honda Civic SUNROOF | ALLOYS | REMOTE START","$32,890","24,012 km",FALSE
"12806","2024 Toyota RAV4 Hybrid LE AWD","$42,450","36,100 km",FALSE
"12807","2018 Honda CR-V LX","$21,900","117,913 km",FALSE
"12808","2018 Ford Flex V6 SEL AWD SAFETY INCLUDED CAMERA NAV BLUETOOTH HE","$17,495","152,700 km",FALSE
"12809","2018 Mitsubishi RVR SE / Heated Seats / Reverse Camera / Cruise Contro","$15,998","51,382 km",FALSE
"12810","2018 Subaru WRX Sport Pearl White 6SPD / PWR Seats / Sunroof","$18,888","122,305 km",FALSE
"12811","2016 Chevrolet Trax LT AWD|BOSE|ALLOYS|BACKUPCAM|TOUCHSCREEN|+++","$6,998","200,603 km",FALSE
"12812","2018 Nissan Sentra 1.8 S CVT HEATED SEATS | SUNROOF | BLUETOOTH | PUS","$8,247","169,899 km",FALSE
"12813","2018 Chevrolet Silverado 1500 LTZ","$37,688","75,280 km",FALSE
"12814","2018 Toyota Camry XSE","$24,999","130,444 km",FALSE
"12815","2018 Audi TT Coupe S Line|QuattroAWD|Diamond Leather Stitching|Loaded","$35,995","65,338 km",FALSE
"12816","2018 BMW 4 Series 430i Coupe / Red Int / Navi / Sunroof / Clean CarF","$27,888","76,347 km",FALSE
"12817","2018 Mercedes-Benz E-Class E 400 4MATIC CONVERTIBLE AMG PACKAGE","$43,888","98,800 km",FALSE
"12818","2018 Audi S5 3.0TFSI Quattro Progressiv / Carbon Fibre / Ambien","$32,888","118,065 km",FALSE
"12819","2018 Audi A5 PROGRESSIV S-LINE COUPE AWD NAVI LEATHER SUNROOF","$22,500","118,275 km",FALSE
"12820","2018 Volkswagen Atlas Comfortline 3.6 FSI 4MOTION","$25,490","99,000 km",FALSE
"12821","2019 GMC Acadia SLT","$24,995","144,149 km",FALSE
"12822","2018 Honda Pilot Touring 4WD DVD Navigation $103/Weekly Certified","$23,895","178,902 km",FALSE
"12823","2018 Land Rover Range Rover Sport HSE Dynamic / V6 Engine / Meridian Sound / Black P","$40,888","101,195 km",FALSE
"12824","2018 Ford Escape SE - FWD CLOTH | HEATED SEATS | BLINDSPOT MIRROR |","$15,590","77,850 km",FALSE
"12825","2018 Acura TLX SH-AWD","$26,990","55,852 km",FALSE
"12826","2018 Kia Sorento EX TURBO|ACCIDENT FREE|BIND SPOT","$14,950","163,911 km",FALSE
"12827","2018 BMW X5 xDrive35i 4dr All-wheel Drive Sports Activity Vehi","$29,589","113,100 km",FALSE
"12828","2018 Dodge Charger GT, AWD, Camera, Bluetooth, Cruise Ctrl, Keyless,","$23,888","137,157 km",FALSE
"12829","2018 Chevrolet Silverado 1500 LT Z71 Crew Cab 4WD 5.3L V8  Navigation  Sunroof","$32,995","132,981 km",FALSE
"12830","2018 Mercedes-Benz AMG GT AMG GT R|CARBON EXT & INT|BURMESTER HIGH-END|CARBO","$159,888","43,000 km",FALSE
"12831","2019 Acura MDX A-Spec SH-AWD Lease Trade-in | 7-Pass | Navi","$33,888","98,329 km",FALSE
"12832","2018 Mercedes-Benz GLE-Class GLE 400 |AMG PKG |NAV|PNOROOF|INTEL DRIVE |LOADED","$28,888","122,788 km",FALSE
"12833","2018 Hyundai Sonata CLEAN CARFAX|BACK-UP CAMERA|GL","$11,950","150,834 km",FALSE
"12834","2018 Porsche Macan ACCIDENT FREE | KEYLESS GO | CARPLAY","$27,950","115,665 km",FALSE
"12835","2018 Mercedes-Benz C-Class C300 AMG SPORT PACKAGE | NIGHT PACKAGE | NAVI","$20,950","113,728 km",FALSE
"12836","2018 Cadillac Escalade Platinum BEIGE LEATHER | DVD PLAYER | SUNROOF | 7-","$45,990","135,699 km",FALSE
"12837","2018 Honda Civic LX Sedan","$16,899","124,899 km",FALSE
"12838","2018 BMW X5 XDrive40e M Sport PKG , Certified","$29,888","132,000 km",FALSE
"12839","2018 BMW X5 3.5I XDRIVE M SPORT PKG NAVIGATION 360 CAM P-ROOF","$26,888","149,688 km",FALSE
"12840","2018 Nissan Rogue SL AWD|NAVI|BSW|LDW|FCW|PANO ROOF|360 & ARIAL CAME","$15,900","162,279 km",FALSE
"12841","2019 Ford Edge SEL - 2.0L Leather, Navigation, Panoramic Roof, He","$24,995","82,350 km",FALSE
"12842","2018 Audi Q5 PROGRESSIV-AWD/S-TRONIC/NAV/B CAM/PANOROOF/KEYLESS","$22,500","108,076 km",FALSE
"12843","2018 Subaru Outback 3.6R-LIMITED/TECH PKG/ADPT CRUISE/NAV/LEATHER/CARP","$20,300","149,274 km",FALSE
"12844","2018 BMW X3 XDrive30i/NAV/HUD/CARPLAY/PANOROOF/LEATHER/B CAM/P","$25,500","109,996 km",FALSE
"12845","2018 GMC Terrain AWD SLT Diesel, Navigation, Sunroof, Backup Camera","$15,280","173,157 km",FALSE
"12846","2018 Jeep Grand Cherokee Limited 4x4 Navigation/Panoramic Sunroof/Camera","$18,999","158,000 km",FALSE
"12847","2018 Land Rover Range Rover Velar P380 R-DYNAMIC SE *MERIDIAN AUDIO/PANO ROOF/CARPLA","$29,995","65,000 km",FALSE
"12848","2018 Honda Odyssey LX Auto","$20,995","168,000 km",FALSE
"12849","2018 Hyundai Tucson PREMIUM AWD LANE/ASSIST A/CARPLAY H/SEATS CAMERA","$14,990","151,366 km",FALSE
"12850","2018 BMW 3 Series 340i Xdrive M-Sport","$30,495","141,250 km",FALSE
"12851","2016 Lincoln MKZ NEW TIRES | Nav | Bluetooth | BLISS | Htd Lth |","$15,995","124,654 km",FALSE
"12852","2018 Audi A4 PROGRESSIVE PACKAGE","$23,888","93,343 km",FALSE
"12853","2018 Honda Accord TOURING","$23,888","157,500 km",FALSE
"12854","2018 Acura RDX TECH PACKAGE | NAVIGATION | CLEAN CARFAX","$17,950","162,796 km",FALSE
"12855","2018 Maserati Levante GRANLUSSO | RED INTERIOR | LOCAL VEHICLE","$36,950","102,000 km",FALSE
"12856","2018 Audi A5 Premium Plus S-Line Sportback","$19,700","157,713 km",FALSE
"12857","2018 Porsche Cayenne AWD Platinum Edition/ Leather/Sunroof/Clean Carfax","$43,998","29,758 km",FALSE
"12858","2018 Mercedes-Benz E-Class E400 4MATIC PREMIUM PACKAGE AMG PKG BLIND ASSIST H","$35,950","90,000 km",FALSE
"12859","2018 Audi S5 Cabriolet 3.0 TFSI quattro Technik tiptronic","$44,999","64,000 km",FALSE
"12860","2018 BMW X3 XDrive30i *NAVI/CAMERA/PANORAMIC ROOF/LED LIGHTS/B","$21,888","141,000 km",FALSE
"12861","2024 Porsche Macan AWD","$82,900","9,654 km",FALSE
"12862","2018 Audi Q7 3.0 TFSI quattro Progressiv tiptronic","$29,900","89,000 km",FALSE
"12863","2018 Kia Forte LX 4dr Sedan Automatic","$10,990","139,000 km",FALSE
"12864","2018 Ford Edge Titanium","$17,990","129,000 km",FALSE
"12865","2018 Mazda CX-3 GS Automatic AWD Navigation Leather & Roof","$19,488","78,023 km",FALSE
"12866","2018 Mercedes-Benz GLC-Class GLC 43 AMG SUV","$33,888","113,515 km",FALSE
"12867","2018 Audi Q5 2.0 TFSI quattro Progressiv S tronic - BLUETOOTH -","$20,900","133,715 km",FALSE
"12868","2018 Mercedes-Benz E-Class AMG E 63 S 4MATIC","$89,900","35,421 km",FALSE
"12869","2018 Nissan Rogue Apple CarPlay/Android Auto  Rear View Camera  Keyl","$14,995","104,175 km",FALSE
"12870","2018 Porsche Macan GTS Premium Package Plus Lane Change Assist Ventil","$45,950","83,400 km",FALSE
"12871","2020 Land Rover Range Rover Velar SV Autobiography Dynamic","$75,888","50,806 km",FALSE
"12872","2018 Lexus LX LX 570 | 8 PASS | FULL OPTION | CLEAN CARFAX | HUD","$85,998","59,998 km",FALSE
"12873","2018 Jeep WRANGLER UNLIMITED JK UNLIMITED SAHARA 4X4  Navigation  20 Inch Terra","$29,995","94,983 km",FALSE
"12874","2018 Chevrolet Corvette 1LT|STINGRAY|TARGA|ACCIDENT FREE|BOSE|REARCAM|LOAD","$56,880","56,000 km",FALSE
"12875","2018 Mercedes-Benz C300 4MATIC - SUNROOF - REVERSE CAM","$22,988","120,000 km",FALSE
"12876","2018 Nissan Qashqai 2.5-L|AWD| SL|Apple CarPlay™|Sunroof|Nissan ProPIL","$19,788","70,992 km",FALSE
"12877","2018 Honda Accord Sedan EX-L|LTHR|SUNROOF|REMOTE START|REAR CAM","$14,898","259,336 km",FALSE
"12878","2018 Honda Civic Sport CVT w/Honda Sensing","$16,995","143,111 km",FALSE
"12879","2018 Volkswagen Golf Trendline 5-door Auto","$8,995","185,666 km",FALSE
"12880","2018 Mercedes-Benz E-Class E 400 4MATIC Coupe","$38,382","65,350 km",FALSE
"12881","2023 Land Rover Defender EXEC. DEMO-TROPHY ADVENTURE PACK-OFF ROAD PACK","$89,689","6,930 km",FALSE
"12882","2018 Volkswagen Atlas Comfortline, Awd, 7 Pass, Camera, Blind Spots, *Ce","$21,888","170,800 km",FALSE
"12883","2018 Mitsubishi Eclipse Cross ES, AWD, Camera, Adaptive, Bluetooth, Alloy, *Cert","$17,888","128,333 km",FALSE
"12884","2018 Mercedes-Benz CLA AMG CLA 45 AMG $151/Weekly 375 HP Navigation Camera Ce","$36,795","89,317 km",FALSE
"12885","2018 Land Rover Range Rover Velar R-Dynamic HSE Massage Seats/Navi/Pano Roof","$28,995","128,000 km",FALSE
"12886","2018 Mercedes-Benz C-Class 4dr Sdn C300 4MATIC |AMG|NAV|PANOROOF|B.SPOT|HUD|L","$23,995","93,000 km",FALSE
"12887","2018 Mazda Mazda3 Sport GX / ONE OWNER - NO ACCIDENTS","$16,990","93,000 km",FALSE
"12888","2018 Porsche Panamera 4 *CHRONO PKG/NAVI/BACKUP CAM/RED LEATHER/SUNROOF/","$74,995","68,875 km",FALSE
"12889","2018 Land Rover Discovery HSE TD6 4WD | DIESEL | 7 PASS | NAVI | LDS | NO AC","$25,988","77,655 km",FALSE
"12890","2018 Mercedes-Benz GLC-Class GLC300 4MATIC Navi Panoramic Sunroof","$22,995","108,000 km",FALSE
"12891","2020 Cadillac XT4 AWD 4dr Premium Luxury","$29,988","72,963 km",FALSE
"12892","2018 Audi Q5 Technik | AWD | Navigation | Panoramic Sunroof | L","$25,590","72,363 km",FALSE
"12893","2019 Buick Regal 4dr+Sdn+Preferred+II+FWD","$25,995","53,932 km",FALSE
"12894","2019 Honda Civic LX+CVT","$21,995","36,506 km",FALSE
"12895","2019 Honda HR-V LX AWD CVT","$27,500","59,531 km",FALSE
"12896","2019 Honda Accord Sedan SPORT,SUNROOF, HONDA SENSING,APPLE PLAY,WHEELS,LOW","$28,500","11,882 km",FALSE
"12897","2019 Infiniti Q50 3.0t SPORT AWD","$26,471","63,544 km",FALSE
"12898","2019 Toyota Camry","$27,900","38,675 km",FALSE
"12899","2019 Hyundai Veloster TURBO,LEATHER, SUNROOF,HUD, HTD SEATS&WHEEL,LOADED","$23,500","53,014 km",FALSE
"12900","2019 Dodge Charger SXT RWD","$23,750","96,000 km",FALSE
"12901","2023 Mazda CX-5 GT AWD","$34,488","22,060 km",FALSE
"12902","2019 Volkswagen Jetta COMFORTLINE, BACKUP CAMERA, HEATED SEATS","$22,880","109,907 km",FALSE
"12903","2019 Land Rover Range Rover Evoque SE, LEATHER SEATS, ALLOYS, LED LAMPS","$37,880","55,105 km",FALSE
"12904","2019 Lexus IS 300 F SPORT, NAVI, AWD, CAMERA, LEATHER, SUNROOF","$33,880","73,229 km",FALSE
"12905","2019 Maserati Levante S GranSport 3.0L, PANO ROOF, RED INT, PADDLE SHIFT","$58,880","61,402 km",FALSE
"12906","2019 GMC Terrain AWD 4dr SLE","$23,995","89,497 km",FALSE
